CD_MUNICIPIO,NR_ZONA,DS_GRAU_ESCOLARIDADE,QT_ELEITORES_PERFIL,NM_PARTIDO,NM_MUNICIPIO,QT_TOTAL_VOTOS
85235,154,SUPERIOR INCOMPLETO,241,PROGRESSISTAS,ARROIO DO TIGRE,6075
85235,154,SUPERIOR INCOMPLETO,241,Partido Democrático Trabalhista,ARROIO DO TIGRE,2616
85235,154,SUPERIOR INCOMPLETO,241,PROGRESSISTAS,ARROIO DO TIGRE,3560
85235,154,SUPERIOR INCOMPLETO,241,Partido Liberal,ARROIO DO TIGRE,2300
85235,154,SUPERIOR INCOMPLETO,241,Partido Liberal,ARROIO DO TIGRE,484
85235,154,SUPERIOR INCOMPLETO,241,Movimento Democrático Brasileiro,ARROIO DO TIGRE,873
85243,70,ANALFABETO,22,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,633
85243,70,ANALFABETO,22,Partido Democrático Trabalhista,IPIRANGA DO SUL,899
85243,70,ANALFABETO,22,Partido Democrático Trabalhista,IPIRANGA DO SUL,202
85243,70,ANALFABETO,22,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,913
85243,70,ANALFABETO,22,PROGRESSISTAS,IPIRANGA DO SUL,347
85243,70,ANALFABETO,22,Movimento Democrático Brasileiro,IPIRANGA DO SUL,730
85243,70,ENSINO FUNDAMENTAL COMPLETO,130,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,633
85243,70,ENSINO FUNDAMENTAL COMPLETO,130,Partido Democrático Trabalhista,IPIRANGA DO SUL,899
85243,70,ENSINO FUNDAMENTAL COMPLETO,130,Partido Democrático Trabalhista,IPIRANGA DO SUL,202
85243,70,ENSINO FUNDAMENTAL COMPLETO,130,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,913
85243,70,ENSINO FUNDAMENTAL COMPLETO,130,PROGRESSISTAS,IPIRANGA DO SUL,347
85243,70,ENSINO FUNDAMENTAL COMPLETO,130,Movimento Democrático Brasileiro,IPIRANGA DO SUL,730
85243,70,ENSINO FUNDAMENTAL INCOMPLETO,805,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,633
85243,70,ENSINO FUNDAMENTAL INCOMPLETO,805,Partido Democrático Trabalhista,IPIRANGA DO SUL,899
85243,70,ENSINO FUNDAMENTAL INCOMPLETO,805,Partido Democrático Trabalhista,IPIRANGA DO SUL,202
85243,70,ENSINO FUNDAMENTAL INCOMPLETO,805,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,913
85243,70,ENSINO FUNDAMENTAL INCOMPLETO,805,PROGRESSISTAS,IPIRANGA DO SUL,347
85243,70,ENSINO FUNDAMENTAL INCOMPLETO,805,Movimento Democrático Brasileiro,IPIRANGA DO SUL,730
85243,70,ENSINO MÉDIO COMPLETO,404,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,633
85243,70,ENSINO MÉDIO COMPLETO,404,Partido Democrático Trabalhista,IPIRANGA DO SUL,899
85243,70,ENSINO MÉDIO COMPLETO,404,Partido Democrático Trabalhista,IPIRANGA DO SUL,202
85243,70,ENSINO MÉDIO COMPLETO,404,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,913
85243,70,ENSINO MÉDIO COMPLETO,404,PROGRESSISTAS,IPIRANGA DO SUL,347
85243,70,ENSINO MÉDIO COMPLETO,404,Movimento Democrático Brasileiro,IPIRANGA DO SUL,730
85243,70,ENSINO MÉDIO INCOMPLETO,204,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,633
85243,70,ENSINO MÉDIO INCOMPLETO,204,Partido Democrático Trabalhista,IPIRANGA DO SUL,899
85243,70,ENSINO MÉDIO INCOMPLETO,204,Partido Democrático Trabalhista,IPIRANGA DO SUL,202
85243,70,ENSINO MÉDIO INCOMPLETO,204,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,913
85243,70,ENSINO MÉDIO INCOMPLETO,204,PROGRESSISTAS,IPIRANGA DO SUL,347
85243,70,ENSINO MÉDIO INCOMPLETO,204,Movimento Democrático Brasileiro,IPIRANGA DO SUL,730
85243,70,LÊ E ESCREVE,74,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,633
85243,70,LÊ E ESCREVE,74,Partido Democrático Trabalhista,IPIRANGA DO SUL,899
85243,70,LÊ E ESCREVE,74,Partido Democrático Trabalhista,IPIRANGA DO SUL,202
85243,70,LÊ E ESCREVE,74,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,913
85243,70,LÊ E ESCREVE,74,PROGRESSISTAS,IPIRANGA DO SUL,347
85243,70,LÊ E ESCREVE,74,Movimento Democrático Brasileiro,IPIRANGA DO SUL,730
85243,70,SUPERIOR COMPLETO,182,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,633
85243,70,SUPERIOR COMPLETO,182,Partido Democrático Trabalhista,IPIRANGA DO SUL,899
85243,70,SUPERIOR COMPLETO,182,Partido Democrático Trabalhista,IPIRANGA DO SUL,202
85243,70,SUPERIOR COMPLETO,182,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,913
85243,70,SUPERIOR COMPLETO,182,PROGRESSISTAS,IPIRANGA DO SUL,347
85243,70,SUPERIOR COMPLETO,182,Movimento Democrático Brasileiro,IPIRANGA DO SUL,730
85243,70,SUPERIOR INCOMPLETO,127,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,633
85243,70,SUPERIOR INCOMPLETO,127,Partido Democrático Trabalhista,IPIRANGA DO SUL,899
85243,70,SUPERIOR INCOMPLETO,127,Partido Democrático Trabalhista,IPIRANGA DO SUL,202
85243,70,SUPERIOR INCOMPLETO,127,Partido Trabalhista Brasileiro,IPIRANGA DO SUL,913
85243,70,SUPERIOR INCOMPLETO,127,PROGRESSISTAS,IPIRANGA DO SUL,347
85243,70,SUPERIOR INCOMPLETO,127,Movimento Democrático Brasileiro,IPIRANGA DO SUL,730
85251,92,ANALFABETO,440,Partido dos Trabalhadores,ARROIO GRANDE,1108
85251,92,ANALFABETO,440,Partido da Social Democracia Brasileira,ARROIO GRANDE,1222
85251,92,ANALFABETO,440,Partido Democrático Trabalhista,ARROIO GRANDE,4124
85251,92,ANALFABETO,440,Partido Democrático Trabalhista,ARROIO GRANDE,4636
85251,92,ANALFABETO,440,Partido da Social Democracia Brasileira,ARROIO GRANDE,1494
85251,92,ANALFABETO,440,PROGRESSISTAS,ARROIO GRANDE,5142
85251,92,ANALFABETO,440,PROGRESSISTAS,ARROIO GRANDE,5289
85251,92,ENSINO FUNDAMENTAL COMPLETO,1018,Partido dos Trabalhadores,ARROIO GRANDE,1108
85251,92,ENSINO FUNDAMENTAL COMPLETO,1018,Partido da Social Democracia Brasileira,ARROIO GRANDE,1222
85251,92,ENSINO FUNDAMENTAL COMPLETO,1018,Partido Democrático Trabalhista,ARROIO GRANDE,4124
85251,92,ENSINO FUNDAMENTAL COMPLETO,1018,Partido Democrático Trabalhista,ARROIO GRANDE,4636
85251,92,ENSINO FUNDAMENTAL COMPLETO,1018,Partido da Social Democracia Brasileira,ARROIO GRANDE,1494
85251,92,ENSINO FUNDAMENTAL COMPLETO,1018,PROGRESSISTAS,ARROIO GRANDE,5142
85251,92,ENSINO FUNDAMENTAL COMPLETO,1018,PROGRESSISTAS,ARROIO GRANDE,5289
85251,92,ENSINO FUNDAMENTAL INCOMPLETO,5394,Partido dos Trabalhadores,ARROIO GRANDE,1108
85251,92,ENSINO FUNDAMENTAL INCOMPLETO,5394,Partido da Social Democracia Brasileira,ARROIO GRANDE,1222
85251,92,ENSINO FUNDAMENTAL INCOMPLETO,5394,Partido Democrático Trabalhista,ARROIO GRANDE,4124
85251,92,ENSINO FUNDAMENTAL INCOMPLETO,5394,Partido Democrático Trabalhista,ARROIO GRANDE,4636
85251,92,ENSINO FUNDAMENTAL INCOMPLETO,5394,Partido da Social Democracia Brasileira,ARROIO GRANDE,1494
85251,92,ENSINO FUNDAMENTAL INCOMPLETO,5394,PROGRESSISTAS,ARROIO GRANDE,5142
85251,92,ENSINO FUNDAMENTAL INCOMPLETO,5394,PROGRESSISTAS,ARROIO GRANDE,5289
85251,92,ENSINO MÉDIO COMPLETO,2854,Partido dos Trabalhadores,ARROIO GRANDE,1108
85251,92,ENSINO MÉDIO COMPLETO,2854,Partido da Social Democracia Brasileira,ARROIO GRANDE,1222
85251,92,ENSINO MÉDIO COMPLETO,2854,Partido Democrático Trabalhista,ARROIO GRANDE,4124
85251,92,ENSINO MÉDIO COMPLETO,2854,Partido Democrático Trabalhista,ARROIO GRANDE,4636
85251,92,ENSINO MÉDIO COMPLETO,2854,Partido da Social Democracia Brasileira,ARROIO GRANDE,1494
85251,92,ENSINO MÉDIO COMPLETO,2854,PROGRESSISTAS,ARROIO GRANDE,5142
85251,92,ENSINO MÉDIO COMPLETO,2854,PROGRESSISTAS,ARROIO GRANDE,5289
85251,92,ENSINO MÉDIO INCOMPLETO,1568,Partido dos Trabalhadores,ARROIO GRANDE,1108
85251,92,ENSINO MÉDIO INCOMPLETO,1568,Partido da Social Democracia Brasileira,ARROIO GRANDE,1222
85251,92,ENSINO MÉDIO INCOMPLETO,1568,Partido Democrático Trabalhista,ARROIO GRANDE,4124
85251,92,ENSINO MÉDIO INCOMPLETO,1568,Partido Democrático Trabalhista,ARROIO GRANDE,4636
85251,92,ENSINO MÉDIO INCOMPLETO,1568,Partido da Social Democracia Brasileira,ARROIO GRANDE,1494
85251,92,ENSINO MÉDIO INCOMPLETO,1568,PROGRESSISTAS,ARROIO GRANDE,5142
85251,92,ENSINO MÉDIO INCOMPLETO,1568,PROGRESSISTAS,ARROIO GRANDE,5289
85251,92,LÊ E ESCREVE,965,Partido dos Trabalhadores,ARROIO GRANDE,1108
85251,92,LÊ E ESCREVE,965,Partido da Social Democracia Brasileira,ARROIO GRANDE,1222
85251,92,LÊ E ESCREVE,965,Partido Democrático Trabalhista,ARROIO GRANDE,4124
85251,92,LÊ E ESCREVE,965,Partido Democrático Trabalhista,ARROIO GRANDE,4636
85251,92,LÊ E ESCREVE,965,Partido da Social Democracia Brasileira,ARROIO GRANDE,1494
85251,92,LÊ E ESCREVE,965,PROGRESSISTAS,ARROIO GRANDE,5142
85251,92,LÊ E ESCREVE,965,PROGRESSISTAS,ARROIO GRANDE,5289
85251,92,SUPERIOR COMPLETO,1482,Partido dos Trabalhadores,ARROIO GRANDE,1108
85251,92,SUPERIOR COMPLETO,1482,Partido da Social Democracia Brasileira,ARROIO GRANDE,1222
85251,92,SUPERIOR COMPLETO,1482,Partido Democrático Trabalhista,ARROIO GRANDE,4124
85251,92,SUPERIOR COMPLETO,1482,Partido Democrático Trabalhista,ARROIO GRANDE,4636
85251,92,SUPERIOR COMPLETO,1482,Partido da Social Democracia Brasileira,ARROIO GRANDE,1494
85251,92,SUPERIOR COMPLETO,1482,PROGRESSISTAS,ARROIO GRANDE,5142
85251,92,SUPERIOR COMPLETO,1482,PROGRESSISTAS,ARROIO GRANDE,5289
85251,92,SUPERIOR INCOMPLETO,795,Partido dos Trabalhadores,ARROIO GRANDE,1108
85251,92,SUPERIOR INCOMPLETO,795,Partido da Social Democracia Brasileira,ARROIO GRANDE,1222
85251,92,SUPERIOR INCOMPLETO,795,Partido Democrático Trabalhista,ARROIO GRANDE,4124
85251,92,SUPERIOR INCOMPLETO,795,Partido Democrático Trabalhista,ARROIO GRANDE,4636
85251,92,SUPERIOR INCOMPLETO,795,Partido da Social Democracia Brasileira,ARROIO GRANDE,1494
85251,92,SUPERIOR INCOMPLETO,795,PROGRESSISTAS,ARROIO GRANDE,5142
85251,92,SUPERIOR INCOMPLETO,795,PROGRESSISTAS,ARROIO GRANDE,5289
85260,53,ANALFABETO,415,Partido Democrático Trabalhista,LAGOÃO,2232
85260,53,ANALFABETO,415,Movimento Democrático Brasileiro,LAGOÃO,483
85260,53,ANALFABETO,415,PROGRESSISTAS,LAGOÃO,1077
85260,53,ANALFABETO,415,Partido Democrático Trabalhista,LAGOÃO,1912
85260,53,ANALFABETO,415,Partido da Social Democracia Brasileira,LAGOÃO,506
85260,53,ANALFABETO,415,Partido dos Trabalhadores,LAGOÃO,196
85260,53,ENSINO FUNDAMENTAL COMPLETO,436,Partido Democrático Trabalhista,LAGOÃO,2232
85260,53,ENSINO FUNDAMENTAL COMPLETO,436,Movimento Democrático Brasileiro,LAGOÃO,483
85260,53,ENSINO FUNDAMENTAL COMPLETO,436,PROGRESSISTAS,LAGOÃO,1077
85260,53,ENSINO FUNDAMENTAL COMPLETO,436,Partido Democrático Trabalhista,LAGOÃO,1912
85260,53,ENSINO FUNDAMENTAL COMPLETO,436,Partido da Social Democracia Brasileira,LAGOÃO,506
85260,53,ENSINO FUNDAMENTAL COMPLETO,436,Partido dos Trabalhadores,LAGOÃO,196
85260,53,ENSINO FUNDAMENTAL INCOMPLETO,2137,Partido Democrático Trabalhista,LAGOÃO,2232
85260,53,ENSINO FUNDAMENTAL INCOMPLETO,2137,Movimento Democrático Brasileiro,LAGOÃO,483
85260,53,ENSINO FUNDAMENTAL INCOMPLETO,2137,PROGRESSISTAS,LAGOÃO,1077
85260,53,ENSINO FUNDAMENTAL INCOMPLETO,2137,Partido Democrático Trabalhista,LAGOÃO,1912
85260,53,ENSINO FUNDAMENTAL INCOMPLETO,2137,Partido da Social Democracia Brasileira,LAGOÃO,506
85260,53,ENSINO FUNDAMENTAL INCOMPLETO,2137,Partido dos Trabalhadores,LAGOÃO,196
85260,53,ENSINO MÉDIO COMPLETO,544,Partido Democrático Trabalhista,LAGOÃO,2232
85260,53,ENSINO MÉDIO COMPLETO,544,Movimento Democrático Brasileiro,LAGOÃO,483
85260,53,ENSINO MÉDIO COMPLETO,544,PROGRESSISTAS,LAGOÃO,1077
85260,53,ENSINO MÉDIO COMPLETO,544,Partido Democrático Trabalhista,LAGOÃO,1912
85260,53,ENSINO MÉDIO COMPLETO,544,Partido da Social Democracia Brasileira,LAGOÃO,506
85260,53,ENSINO MÉDIO COMPLETO,544,Partido dos Trabalhadores,LAGOÃO,196
85260,53,ENSINO MÉDIO INCOMPLETO,467,Partido Democrático Trabalhista,LAGOÃO,2232
85260,53,ENSINO MÉDIO INCOMPLETO,467,Movimento Democrático Brasileiro,LAGOÃO,483
85260,53,ENSINO MÉDIO INCOMPLETO,467,PROGRESSISTAS,LAGOÃO,1077
85260,53,ENSINO MÉDIO INCOMPLETO,467,Partido Democrático Trabalhista,LAGOÃO,1912
85260,53,ENSINO MÉDIO INCOMPLETO,467,Partido da Social Democracia Brasileira,LAGOÃO,506
85260,53,ENSINO MÉDIO INCOMPLETO,467,Partido dos Trabalhadores,LAGOÃO,196
85260,53,LÊ E ESCREVE,265,Partido Democrático Trabalhista,LAGOÃO,2232
85260,53,LÊ E ESCREVE,265,Movimento Democrático Brasileiro,LAGOÃO,483
85260,53,LÊ E ESCREVE,265,PROGRESSISTAS,LAGOÃO,1077
85260,53,LÊ E ESCREVE,265,Partido Democrático Trabalhista,LAGOÃO,1912
85260,53,LÊ E ESCREVE,265,Partido da Social Democracia Brasileira,LAGOÃO,506
85260,53,LÊ E ESCREVE,265,Partido dos Trabalhadores,LAGOÃO,196
85260,53,SUPERIOR COMPLETO,217,Partido Democrático Trabalhista,LAGOÃO,2232
85260,53,SUPERIOR COMPLETO,217,Movimento Democrático Brasileiro,LAGOÃO,483
85260,53,SUPERIOR COMPLETO,217,PROGRESSISTAS,LAGOÃO,1077
85260,53,SUPERIOR COMPLETO,217,Partido Democrático Trabalhista,LAGOÃO,1912
85260,53,SUPERIOR COMPLETO,217,Partido da Social Democracia Brasileira,LAGOÃO,506
85260,53,SUPERIOR COMPLETO,217,Partido dos Trabalhadores,LAGOÃO,196
85260,53,SUPERIOR INCOMPLETO,119,Partido Democrático Trabalhista,LAGOÃO,2232
85260,53,SUPERIOR INCOMPLETO,119,Movimento Democrático Brasileiro,LAGOÃO,483
85260,53,SUPERIOR INCOMPLETO,119,PROGRESSISTAS,LAGOÃO,1077
85260,53,SUPERIOR INCOMPLETO,119,Partido Democrático Trabalhista,LAGOÃO,1912
85260,53,SUPERIOR INCOMPLETO,119,Partido da Social Democracia Brasileira,LAGOÃO,506
85260,53,SUPERIOR INCOMPLETO,119,Partido dos Trabalhadores,LAGOÃO,196
85278,145,ANALFABETO,308,Partido Democrático Trabalhista,ARVOREZINHA,3406
85278,145,ANALFABETO,308,PROGRESSISTAS,ARVOREZINHA,4065
85278,145,ANALFABETO,308,Partido Social Democrático,ARVOREZINHA,855
85278,145,ANALFABETO,308,PROGRESSISTAS,ARVOREZINHA,2416
85278,145,ANALFABETO,308,Partido Democrático Trabalhista,ARVOREZINHA,3019
85278,145,ANALFABETO,308,Partido da Social Democracia Brasileira,ARVOREZINHA,1494
85278,145,ENSINO FUNDAMENTAL COMPLETO,678,Partido Democrático Trabalhista,ARVOREZINHA,3406
85278,145,ENSINO FUNDAMENTAL COMPLETO,678,PROGRESSISTAS,ARVOREZINHA,4065
85278,145,ENSINO FUNDAMENTAL COMPLETO,678,Partido Social Democrático,ARVOREZINHA,855
85278,145,ENSINO FUNDAMENTAL COMPLETO,678,PROGRESSISTAS,ARVOREZINHA,2416
85278,145,ENSINO FUNDAMENTAL COMPLETO,678,Partido Democrático Trabalhista,ARVOREZINHA,3019
85278,145,ENSINO FUNDAMENTAL COMPLETO,678,Partido da Social Democracia Brasileira,ARVOREZINHA,1494
85278,145,ENSINO FUNDAMENTAL INCOMPLETO,2489,Partido Democrático Trabalhista,ARVOREZINHA,3406
85278,145,ENSINO FUNDAMENTAL INCOMPLETO,2489,PROGRESSISTAS,ARVOREZINHA,4065
85278,145,ENSINO FUNDAMENTAL INCOMPLETO,2489,Partido Social Democrático,ARVOREZINHA,855
85278,145,ENSINO FUNDAMENTAL INCOMPLETO,2489,PROGRESSISTAS,ARVOREZINHA,2416
85278,145,ENSINO FUNDAMENTAL INCOMPLETO,2489,Partido Democrático Trabalhista,ARVOREZINHA,3019
85278,145,ENSINO FUNDAMENTAL INCOMPLETO,2489,Partido da Social Democracia Brasileira,ARVOREZINHA,1494
85278,145,ENSINO MÉDIO COMPLETO,1564,Partido Democrático Trabalhista,ARVOREZINHA,3406
85278,145,ENSINO MÉDIO COMPLETO,1564,PROGRESSISTAS,ARVOREZINHA,4065
85278,145,ENSINO MÉDIO COMPLETO,1564,Partido Social Democrático,ARVOREZINHA,855
85278,145,ENSINO MÉDIO COMPLETO,1564,PROGRESSISTAS,ARVOREZINHA,2416
85278,145,ENSINO MÉDIO COMPLETO,1564,Partido Democrático Trabalhista,ARVOREZINHA,3019
85278,145,ENSINO MÉDIO COMPLETO,1564,Partido da Social Democracia Brasileira,ARVOREZINHA,1494
85278,145,ENSINO MÉDIO INCOMPLETO,1181,Partido Democrático Trabalhista,ARVOREZINHA,3406
85278,145,ENSINO MÉDIO INCOMPLETO,1181,PROGRESSISTAS,ARVOREZINHA,4065
85278,145,ENSINO MÉDIO INCOMPLETO,1181,Partido Social Democrático,ARVOREZINHA,855
85278,145,ENSINO MÉDIO INCOMPLETO,1181,PROGRESSISTAS,ARVOREZINHA,2416
85278,145,ENSINO MÉDIO INCOMPLETO,1181,Partido Democrático Trabalhista,ARVOREZINHA,3019
85278,145,ENSINO MÉDIO INCOMPLETO,1181,Partido da Social Democracia Brasileira,ARVOREZINHA,1494
85278,145,LÊ E ESCREVE,1500,Partido Democrático Trabalhista,ARVOREZINHA,3406
85278,145,LÊ E ESCREVE,1500,PROGRESSISTAS,ARVOREZINHA,4065
85278,145,LÊ E ESCREVE,1500,Partido Social Democrático,ARVOREZINHA,855
85278,145,LÊ E ESCREVE,1500,PROGRESSISTAS,ARVOREZINHA,2416
85278,145,LÊ E ESCREVE,1500,Partido Democrático Trabalhista,ARVOREZINHA,3019
85278,145,LÊ E ESCREVE,1500,Partido da Social Democracia Brasileira,ARVOREZINHA,1494
85278,145,SUPERIOR COMPLETO,583,Partido Democrático Trabalhista,ARVOREZINHA,3406
85278,145,SUPERIOR COMPLETO,583,PROGRESSISTAS,ARVOREZINHA,4065
85278,145,SUPERIOR COMPLETO,583,Partido Social Democrático,ARVOREZINHA,855
85278,145,SUPERIOR COMPLETO,583,PROGRESSISTAS,ARVOREZINHA,2416
85278,145,SUPERIOR COMPLETO,583,Partido Democrático Trabalhista,ARVOREZINHA,3019
85278,145,SUPERIOR COMPLETO,583,Partido da Social Democracia Brasileira,ARVOREZINHA,1494
85278,145,SUPERIOR INCOMPLETO,330,Partido Democrático Trabalhista,ARVOREZINHA,3406
85278,145,SUPERIOR INCOMPLETO,330,PROGRESSISTAS,ARVOREZINHA,4065
85278,145,SUPERIOR INCOMPLETO,330,Partido Social Democrático,ARVOREZINHA,855
85278,145,SUPERIOR INCOMPLETO,330,PROGRESSISTAS,ARVOREZINHA,2416
85278,145,SUPERIOR INCOMPLETO,330,Partido Democrático Trabalhista,ARVOREZINHA,3019
85278,145,SUPERIOR INCOMPLETO,330,Partido da Social Democracia Brasileira,ARVOREZINHA,1494
85286,70,ANALFABETO,51,Partido Verde,ESTAÇÃO,446
85286,70,ANALFABETO,51,Partido da Social Democracia Brasileira,ESTAÇÃO,914
85286,70,ANALFABETO,51,Movimento Democrático Brasileiro,ESTAÇÃO,830
85286,70,ANALFABETO,51,Partido da Social Democracia Brasileira,ESTAÇÃO,2106
85286,70,ANALFABETO,51,Partido Trabalhista Brasileiro,ESTAÇÃO,374
85286,70,ANALFABETO,51,Movimento Democrático Brasileiro,ESTAÇÃO,1083
85286,70,ANALFABETO,51,PROGRESSISTAS,ESTAÇÃO,1270
85286,70,ANALFABETO,51,Partido Social Democrático,ESTAÇÃO,147
85286,70,ANALFABETO,51,Partido Verde,ESTAÇÃO,735
85286,70,ANALFABETO,51,Partido Socialista Brasileiro,ESTAÇÃO,149
85286,70,ENSINO FUNDAMENTAL COMPLETO,377,Partido Verde,ESTAÇÃO,446
85286,70,ENSINO FUNDAMENTAL COMPLETO,377,Partido da Social Democracia Brasileira,ESTAÇÃO,914
85286,70,ENSINO FUNDAMENTAL COMPLETO,377,Movimento Democrático Brasileiro,ESTAÇÃO,830
85286,70,ENSINO FUNDAMENTAL COMPLETO,377,Partido da Social Democracia Brasileira,ESTAÇÃO,2106
85286,70,ENSINO FUNDAMENTAL COMPLETO,377,Partido Trabalhista Brasileiro,ESTAÇÃO,374
85286,70,ENSINO FUNDAMENTAL COMPLETO,377,Movimento Democrático Brasileiro,ESTAÇÃO,1083
85286,70,ENSINO FUNDAMENTAL COMPLETO,377,PROGRESSISTAS,ESTAÇÃO,1270
85286,70,ENSINO FUNDAMENTAL COMPLETO,377,Partido Social Democrático,ESTAÇÃO,147
85286,70,ENSINO FUNDAMENTAL COMPLETO,377,Partido Verde,ESTAÇÃO,735
85286,70,ENSINO FUNDAMENTAL COMPLETO,377,Partido Socialista Brasileiro,ESTAÇÃO,149
85286,70,ENSINO FUNDAMENTAL INCOMPLETO,1751,Partido Verde,ESTAÇÃO,446
85286,70,ENSINO FUNDAMENTAL INCOMPLETO,1751,Partido da Social Democracia Brasileira,ESTAÇÃO,914
85286,70,ENSINO FUNDAMENTAL INCOMPLETO,1751,Movimento Democrático Brasileiro,ESTAÇÃO,830
85286,70,ENSINO FUNDAMENTAL INCOMPLETO,1751,Partido da Social Democracia Brasileira,ESTAÇÃO,2106
85286,70,ENSINO FUNDAMENTAL INCOMPLETO,1751,Partido Trabalhista Brasileiro,ESTAÇÃO,374
85286,70,ENSINO FUNDAMENTAL INCOMPLETO,1751,Movimento Democrático Brasileiro,ESTAÇÃO,1083
85286,70,ENSINO FUNDAMENTAL INCOMPLETO,1751,PROGRESSISTAS,ESTAÇÃO,1270
85286,70,ENSINO FUNDAMENTAL INCOMPLETO,1751,Partido Social Democrático,ESTAÇÃO,147
85286,70,ENSINO FUNDAMENTAL INCOMPLETO,1751,Partido Verde,ESTAÇÃO,735
85286,70,ENSINO FUNDAMENTAL INCOMPLETO,1751,Partido Socialista Brasileiro,ESTAÇÃO,149
85286,70,ENSINO MÉDIO COMPLETO,1095,Partido Verde,ESTAÇÃO,446
85286,70,ENSINO MÉDIO COMPLETO,1095,Partido da Social Democracia Brasileira,ESTAÇÃO,914
85286,70,ENSINO MÉDIO COMPLETO,1095,Movimento Democrático Brasileiro,ESTAÇÃO,830
85286,70,ENSINO MÉDIO COMPLETO,1095,Partido da Social Democracia Brasileira,ESTAÇÃO,2106
85286,70,ENSINO MÉDIO COMPLETO,1095,Partido Trabalhista Brasileiro,ESTAÇÃO,374
85286,70,ENSINO MÉDIO COMPLETO,1095,Movimento Democrático Brasileiro,ESTAÇÃO,1083
85286,70,ENSINO MÉDIO COMPLETO,1095,PROGRESSISTAS,ESTAÇÃO,1270
85286,70,ENSINO MÉDIO COMPLETO,1095,Partido Social Democrático,ESTAÇÃO,147
85286,70,ENSINO MÉDIO COMPLETO,1095,Partido Verde,ESTAÇÃO,735
85286,70,ENSINO MÉDIO COMPLETO,1095,Partido Socialista Brasileiro,ESTAÇÃO,149
85286,70,ENSINO MÉDIO INCOMPLETO,545,Partido Verde,ESTAÇÃO,446
85286,70,ENSINO MÉDIO INCOMPLETO,545,Partido da Social Democracia Brasileira,ESTAÇÃO,914
85286,70,ENSINO MÉDIO INCOMPLETO,545,Movimento Democrático Brasileiro,ESTAÇÃO,830
85286,70,ENSINO MÉDIO INCOMPLETO,545,Partido da Social Democracia Brasileira,ESTAÇÃO,2106
85286,70,ENSINO MÉDIO INCOMPLETO,545,Partido Trabalhista Brasileiro,ESTAÇÃO,374
85286,70,ENSINO MÉDIO INCOMPLETO,545,Movimento Democrático Brasileiro,ESTAÇÃO,1083
85286,70,ENSINO MÉDIO INCOMPLETO,545,PROGRESSISTAS,ESTAÇÃO,1270
85286,70,ENSINO MÉDIO INCOMPLETO,545,Partido Social Democrático,ESTAÇÃO,147
85286,70,ENSINO MÉDIO INCOMPLETO,545,Partido Verde,ESTAÇÃO,735
85286,70,ENSINO MÉDIO INCOMPLETO,545,Partido Socialista Brasileiro,ESTAÇÃO,149
85286,70,LÊ E ESCREVE,142,Partido Verde,ESTAÇÃO,446
85286,70,LÊ E ESCREVE,142,Partido da Social Democracia Brasileira,ESTAÇÃO,914
85286,70,LÊ E ESCREVE,142,Movimento Democrático Brasileiro,ESTAÇÃO,830
85286,70,LÊ E ESCREVE,142,Partido da Social Democracia Brasileira,ESTAÇÃO,2106
85286,70,LÊ E ESCREVE,142,Partido Trabalhista Brasileiro,ESTAÇÃO,374
85286,70,LÊ E ESCREVE,142,Movimento Democrático Brasileiro,ESTAÇÃO,1083
85286,70,LÊ E ESCREVE,142,PROGRESSISTAS,ESTAÇÃO,1270
85286,70,LÊ E ESCREVE,142,Partido Social Democrático,ESTAÇÃO,147
85286,70,LÊ E ESCREVE,142,Partido Verde,ESTAÇÃO,735
85286,70,LÊ E ESCREVE,142,Partido Socialista Brasileiro,ESTAÇÃO,149
85286,70,SUPERIOR COMPLETO,570,Partido Verde,ESTAÇÃO,446
85286,70,SUPERIOR COMPLETO,570,Partido da Social Democracia Brasileira,ESTAÇÃO,914
85286,70,SUPERIOR COMPLETO,570,Movimento Democrático Brasileiro,ESTAÇÃO,830
85286,70,SUPERIOR COMPLETO,570,Partido da Social Democracia Brasileira,ESTAÇÃO,2106
85286,70,SUPERIOR COMPLETO,570,Partido Trabalhista Brasileiro,ESTAÇÃO,374
85286,70,SUPERIOR COMPLETO,570,Movimento Democrático Brasileiro,ESTAÇÃO,1083
85286,70,SUPERIOR COMPLETO,570,PROGRESSISTAS,ESTAÇÃO,1270
85286,70,SUPERIOR COMPLETO,570,Partido Social Democrático,ESTAÇÃO,147
85286,70,SUPERIOR COMPLETO,570,Partido Verde,ESTAÇÃO,735
85286,70,SUPERIOR COMPLETO,570,Partido Socialista Brasileiro,ESTAÇÃO,149
